density,vacancy_content,melting_temperature,heat_conductivity,band_gap,crystallinity_index,thermal_expansion_coeff,young_modulus,hardness,lattice_parameter,label
4.930894746349534,0.0719245200575832,1016.4462627777832,38.8837949713786,2.0,0.4435013825500415,6.812987150890219e-05,264.2081170478483,12.020190334523775,4.599170999102972,0
5.648559873736287,0.093016520286255,2472.164288674171,5.896908421862357,1.5,0.2906998136469205,7.698928766831277e-05,210.65838983984355,3.9375219370903514,6.562912386979184,0
8.281407691144109,0.0527587973272165,1304.295773839033,44.178272607821135,1.0,0.4186338560479791,4.808031507438851e-05,488.0158773080548,10.792466456471692,8.53820423310677,0
3.597390257266878,0.0258904274793139,2824.4592439992,15.906021388615182,0.5,0.4451996462706343,2.2186089269460697e-05,72.33077038076034,5.961066076298369,3.5001886733546517,0
6.113875507308893,0.0052826686364721,2785.5918791797712,33.06527487669816,0.0,0.9105522508215964,7.755755562983654e-05,184.23239137696535,5.79412796631832,7.457690899609,1
6.73931655089634,0.072608485148385,2307.8022927385146,24.887611652393712,1.0,0.103458283704953,3.271477621248913e-05,473.8379873412749,16.761055738267224,4.045348193892938,0
2.371603301759982,0.0121302998005534,2344.46829960121,18.94885411785461,0.5,0.279730746807615,1.8335966160091903e-05,492.5732824329483,8.232244055229259,9.800199475133857,0
6.860358815211507,0.0302775128271967,1010.6782839393773,32.62664982599132,2.0,0.5375648165827139,6.353237880257632e-05,421.2057234772101,9.563752264425275,9.291414015962191,0
3.364192989498332,0.0532470907883897,2969.743132227204,47.42862604701066,0.5,0.6982869266305917,9.95491303204469e-06,84.1992098073842,17.01633001782225,9.647079942620262,0
2.520412743882236,0.0564416587779747,2755.6652071516287,3.022217621356471,2.0,0.6306372889592436,9.716391483351944e-05,302.60976275459313,2.6680218886580085,3.743147143078956,0
9.591084298026663,0.0600583196987136,2790.2124514601837,46.02378993827211,1.0,0.9416427377373944,6.360732917680156e-05,230.05534670171025,12.297739208729942,6.416254679979343,0
9.725056264596477,0.01662553303497,2318.489074101744,30.845001096029662,0.0,0.7956089248194732,9.860365657125384e-05,412.9036554629307,11.986097946087718,4.156725968988627,1
8.46717878493169,0.0379737404821648,1689.573857309073,40.55840073768356,2.0,0.5570768419744303,3.455044892438497e-05,74.76090600709998,9.079076816066827,7.202488855482164,0
4.4369101533869655,0.0617194227116966,2787.2972981809617,19.8098727182796,1.5,0.2146826916735075,9.71493109578494e-05,138.70793824011594,16.765718187057765,4.629173788633048,0
2.781376912051071,0.0969818864633784,1583.0338563023847,24.12030576704307,1.0,0.4508742314022398,1.5410662525133736e-05,270.13777980018324,18.91491116537816,8.394416883582796,0
7.473864212097255,0.0727631137699688,2125.4230866844055,43.57368683825704,2.0,0.6933822441944774,5.028782462355817e-06,120.94144832652212,9.841381376358605,7.508018204547675,0
5.52121994991681,0.0922603757093957,1199.4619446877648,21.32755052068133,0.0,0.8379621748360849,4.265421985005653e-06,361.7218142124342,9.666793968969596,7.001232160010881,1
2.9763058787582306,0.0762212058314177,2843.9112602655005,27.198318770705164,1.0,0.9597362244223874,4.702216668932348e-05,419.3452495129092,10.53921086374415,8.77659010575731,0
5.9614152808901615,0.05917169688924,1281.5409155424268,1.9895512311323125,2.0,0.6054527661379177,9.217415550380884e-06,367.03395213243954,14.739356585828167,6.501911215844642,0
2.275108168921747,0.0192023369136344,1449.7936114608146,8.771302286064072,2.0,0.5269193673044325,5.170462053259257e-05,248.12767113799205,13.693145523280284,4.888962182419792,0
9.274563216630256,0.0666685651892513,2116.26831625643,32.44263889076519,1.0,0.0176919231211483,3.342254984738115e-05,445.2744498136908,5.233864034930854,7.344938477600617,0
4.070239852800135,0.0623379565959907,2528.1860004259634,36.13186815212998,0.0,0.0720990691501799,3.4227270254937444e-05,111.95875927397375,2.214011623387523,9.699438425384642,1
7.300178274831856,0.0602469170457266,2238.702611872598,29.547445902440472,2.0,0.1561049976374002,6.392529065797181e-05,167.152362754554,19.035828466518996,7.20811554340944,0
6.1605441694224865,0.0528656603989275,1001.8860850549806,22.824866000313907,0.5,0.4008632388049264,7.688878366363338e-05,77.60236949566338,13.133337009121243,9.54325476881765,0
6.373682234746237,0.0334442527118104,2514.3011606148784,18.399643551796306,1.5,0.3368785451388721,5.862106105808485e-05,93.05860170494628,16.740322052130725,6.606925702154214,0
3.4788356442042163,0.0519312692642303,2970.4146518221874,25.287405857719328,2.0,0.6373541578683929,9.15795182559036e-05,228.84951727506743,6.70525826039654,9.974502232003548,0
9.756677022116468,0.0197555905678478,2619.8262406121808,43.646122693150616,0.0,0.5356651079334027,3.711922472298482e-05,474.7488335305493,13.073234859481646,4.117634304731528,1
8.201062586888916,0.0805174397360376,1920.4132363132308,39.01721049427394,2.0,0.5959707593878597,9.828878421464544e-05,458.7861619746501,3.0501045818352734,6.759278901086241,0
9.515991532513514,0.0185776954698707,2807.5345227982134,5.115485568068788,1.5,0.4719772029376541,5.8006937024688296e-05,259.688686225285,19.428697443137555,4.49030588710067,0
9.158618803421192,0.0084966289889466,1819.6953462367,44.62515069095365,1.5,0.2777371485542571,9.736679366256585e-05,113.97134502982853,2.1050072259618915,6.173284578384848,0
9.374993880184936,0.0658307439506061,1954.2595347913664,37.44924509941392,2.0,0.0864091597601389,7.306965591882642e-05,219.89572457410728,11.199565599140442,4.557701400680642,0
2.707940016415356,0.0437716824933541,1895.2477453310496,7.861922331953255,1.0,0.9388909994653072,8.18455309049809e-05,144.53338778905163,16.019153794603916,4.475600347425845,0
2.3618183112843045,0.055817118389044,2053.537814538984,12.579974862863438,2.0,0.5126614453672974,5.831799673760833e-05,353.1998675839987,9.375351503248355,3.942235241631855,0
5.109418317515856,0.0932867690126633,1516.3163353169566,1.826280634023116,1.5,0.0709310683710092,5.65428337970842e-05,181.08354109013828,6.928203598173461,4.544729181045495,0
4.170792254191167,0.0922645139603572,1075.494633934867,8.428921258593325,1.5,0.4295454487186029,7.317545450141197e-06,400.5267721485369,15.796970405239769,5.915982966003625,0
8.629900073215435,0.0502371819972095,2166.390323766092,5.511944163057368,2.0,0.7416973763796781,6.965127684893283e-05,399.17699946762554,1.1037579556048298,3.11239996761017,0
4.854026613548714,0.0327883994018258,1459.9228308020683,12.747464473974665,2.0,0.2693647775485489,6.999094552657555e-06,270.9508865957428,15.23258918538336,3.734170802972475,0
4.247476077499046,0.0737132413956639,1296.267844032766,5.900886411191792,2.0,0.5623478889353201,8.192942060662742e-05,93.43964998035224,16.397570172339016,9.27390330289276,0
6.341568665265988,0.0036712943483066,2307.659927655355,34.903591304358535,1.5,0.2786503405228183,5.260384147362745e-06,463.3112300456109,18.12588263299931,8.860121426883119,0
3.127393799798101,0.0474769006043651,2362.4185156430976,2.422955208251749,1.0,0.3886130608930408,1.4602340720026711e-05,350.8972355934371,12.910754261379186,8.886457167186363,0
8.417575846032317,0.0336323394270333,2504.309784515332,31.2692845306249,2.0,0.9064463184738248,2.8235651461803583e-05,161.17286861837792,7.335651237172583,5.879473920783999,0
2.5964051494381666,0.0920535885102554,2007.153792677183,7.894683710453139,1.5,0.8558396254949195,6.37031144338192e-05,324.704546165402,9.117459918428542,3.9907155919616497,0
9.895095492804138,0.0012003027272682,2788.1092104077734,47.312911401716946,1.5,0.5160175434176298,9.76595508634993e-05,232.2596731224336,19.424985563461156,3.7552616504602128,0
8.17795815437326,0.0552814875718349,2872.6855067964557,46.72160958238286,1.5,0.2381056274720787,1.2664462409373508e-05,335.9073378811811,17.74254970228119,7.239219073605008,0
3.5897254522733792,0.0740663581066626,2614.741879584979,12.049652023527168,0.5,0.1931839127330228,1.5128059252177924e-05,263.24190307895935,9.8069922728894,8.797352784360406,0
2.044176936988819,0.0485017987524041,2271.1869640163745,31.106643612928444,1.5,0.9540873530357142,3.751816927339705e-05,268.46246760788006,18.91819713510753,9.300801374981702,0
8.523691427638674,0.0085403030162721,1607.4419071823772,2.3722606541504634,2.0,0.2027165965106875,8.37856946377767e-05,381.14694135831166,16.63614263272272,5.021121553921586,0
7.654858750780937,0.0972461390027902,2965.889843240442,46.65763860950753,2.0,0.8081683109125392,4.7255864322330606e-05,326.1765857287891,18.1207073715361,5.247185988834175,0
7.832057344327899,0.0518010431376098,1548.2723343838766,26.626378101393776,1.5,0.3689702095355373,3.283944942532634e-05,85.97871105990154,13.9765674569425,3.706136598029973,0
8.170162773487565,0.0614186244319011,1405.3138439808622,3.1179344194711707,0.5,0.9856598475582384,5.6559179388677265e-05,79.41810670083665,17.295426825777906,8.420868524876084,0
2.592357213872723,0.0236609782707507,1884.3082275731656,17.78249965739873,1.5,0.3681557403627878,2.6791796547129256e-05,187.25415687352637,17.94355668535219,4.929831897847972,0
4.867725828354181,0.0483498085106803,1113.681141424777,4.7656236312004765,2.0,0.3515166249107261,4.071483081750457e-05,243.61069844243585,2.7483151062727567,6.366506286944007,0
2.9269524762010377,0.0429149491958321,2956.9889293435817,20.254277529294633,1.5,0.6374636288776231,3.392790977397214e-05,173.85015163067874,19.33912255655251,9.502281131701826,0
8.904827407004749,0.0074895842001983,2176.8671128328497,33.82639076590483,2.0,0.9615168066268192,8.060996121904995e-05,343.1569361314631,7.338648876517203,8.265510112274558,0
6.986385014620463,0.0106160353547467,2113.9041833283504,24.02460549403054,1.5,0.9762096057964328,9.250131691736208e-05,137.79856927652986,9.358090682083754,3.3691652740235023,0
2.508466802288189,0.023981995220659,1994.0472955544133,6.838695231482776,2.0,0.7546063656363536,4.446927402696837e-05,397.9178338500186,13.633029805877456,8.511855481162856,0
4.487858573725298,0.019495827149863,1064.1270341890831,13.00201323898916,0.0,0.5634021759730277,5.092916277216972e-05,105.94368841804275,17.96813833628509,6.86750165885087,1
4.601466576213976,0.0504911451250139,2224.6225776807933,5.907021099179206,1.5,0.7557757391323319,1.3382295699014131e-05,342.8628095133446,8.61090126475867,8.042340865538906,0
7.836849426704513,0.0768747131362513,2432.347753912861,40.56743785117638,1.0,0.8597796549704966,7.493960640231925e-05,482.6461891550514,8.092475109847012,4.097707252786295,0
7.100459770841705,0.0061946518578987,1833.498121248106,7.626751571251406,0.0,0.4860953031950232,6.005109226010937e-05,136.77071776850602,1.6020881412850738,9.10433494979434,1
9.097701940610612,0.0576807919638255,2514.591144142386,30.17329496089578,1.5,0.619862262830103,9.03415596176062e-05,459.1862740022696,9.791782156723505,8.413274853101234,0
5.777719401295594,0.0119210442840573,1454.0025986768412,17.79428026585345,1.5,0.5373166952330477,2.086050321394017e-05,322.7215771733075,14.757344636253066,9.235872398382297,0
2.9567539675064136,0.0036461050825618,1442.553182132368,12.072940848103991,2.0,0.5624706135286772,7.621288607132861e-05,315.92519029927035,6.722395634898105,5.387672578602295,0
7.70595829778396,0.0052743952162217,1322.833975375148,32.33395353511308,2.0,0.8900479098739409,6.878249451019978e-05,73.36520704439022,9.791803759802988,4.929936366982725,0
8.08628038893518,0.0834164108208441,1743.9895195783238,23.39311315947009,2.0,0.3556168302055702,2.731870784716547e-05,386.7351252738792,5.168557601220282,4.062120079467489,0
6.49021758055597,0.0117972483628061,2694.024070778167,20.607127896943396,1.5,0.2081840256006242,6.70704853145417e-05,265.2228736916262,15.682968311557753,9.51061955562898,0
8.167737439636488,0.0045151364412291,2655.8241242981285,30.049748239718856,2.0,0.4562801102736291,9.25129646770883e-05,374.52847632581035,2.149719665481795,4.237804424904885,0
5.950364770915126,0.0437899887142912,1765.6484159270076,25.072113796010036,1.5,0.2080851904812651,9.192516277904476e-05,414.1314965509727,14.402278045009467,3.8352206359805354,0
5.420328146868397,0.0262408376489301,2441.6326329498315,28.394003100497333,1.5,0.9035081053570586,5.759238140871951e-06,168.63994097524136,1.7903253183552952,8.399672087320793,0
2.2033530139527615,0.0421712617525916,1482.4135492560458,33.80543025098403,2.0,0.6174335204824778,8.735416939469599e-05,113.707621126766,17.21592215854393,9.226704644880169,0
2.8631314159464356,0.0039922532563751,1336.2821717894942,2.3079647707558597,0.5,0.8554328533030777,6.612008209344945e-05,122.22640756958644,10.266715400442138,8.67639419547497,0
2.251433485493874,0.0449078514134875,2944.191986424622,23.82771471647609,2.0,0.1661909196155118,3.1732991065090706e-05,440.12059427560945,12.387060422706451,6.942669870098993,0
7.091283290110243,0.0577613080637133,2235.114626419237,3.8264809445936447,0.0,0.9008735925371768,1.9537785808864233e-05,105.61014303367492,14.90858313896468,9.957189755444062,1
4.514847848610613,0.0570907053752144,2962.8314436673277,10.133865289337445,1.0,0.6017871644071158,1.2504182436734396e-05,223.1123328709558,13.446414227022586,3.4819784514541414,0
6.068565529317622,0.0332426692174365,1675.5119742644583,28.46492796982068,1.0,0.0317597887404798,5.973453026518337e-06,200.42359083006383,14.88628054547762,9.070341744751378,0
9.260531791408743,0.0315533180663135,2406.063399948263,43.443256848013455,2.0,0.6331189552850368,7.565622154712489e-05,439.4550500325366,15.483352006979295,5.993997031996383,0
3.994337833191,0.0106623618936597,1445.2072730824757,44.25747828023576,0.5,0.951396956260918,2.434845689538426e-05,264.96207531243124,12.193879080727609,6.185856440938265,0
5.283063384285038,0.0366798320646268,1522.400342547826,4.427256496792932,2.0,0.079167000475362,3.4010406682822516e-06,498.4008878066619,7.947118787247377,3.893164255558964,0
8.04440910834439,0.0099494668872964,2023.804242539248,21.536149228048625,2.0,0.5824561304695721,4.032979453235694e-05,381.6746358364151,5.6197008446105094,3.234030820476799,0
3.83038532393298,0.0766595944712051,1639.2362510161424,29.567317667223012,2.0,0.9154786028697148,4.877810097864155e-05,432.91560893192855,18.15516149640296,5.216398282486033,0
2.615839278630344,0.0966274297748185,1335.243127681169,8.206425322966826,1.5,0.0096951683343745,1.7753792859112566e-05,94.40251971200372,19.428572048126185,4.2239747317975045,0
4.318011623310144,0.0970074456666706,1525.761403978652,38.50617862049381,2.0,0.6309129264658232,5.360785280092428e-06,163.89601486920316,7.795592346865969,6.383371292499181,0
3.2897702980320354,0.0865071099375393,1071.4967889317293,37.467527663424704,2.0,0.4749022918309626,1.972342282670882e-05,110.9507880073227,3.133903852373704,4.031313682376403,0
9.437581218740585,0.0600792149339619,2408.847242954973,45.26370967163294,1.5,0.3469893186486106,6.823117342182087e-05,258.6298875802519,5.228209215212194,3.9654941555159304,0
8.464963036515336,0.070086569724388,1984.2333141717231,1.415814592088708,2.0,0.627536489945376,9.142124047869436e-06,373.22936967285943,13.742679573756602,9.138852888726946,0
7.067230052083388,0.0285205802680414,1188.4861328090512,11.61752795546113,1.5,0.0527020945874169,5.594866602514239e-05,126.07860569135008,4.285734029208284,9.449062909284862,0
8.971684721501742,0.063077042017262,1343.3879862569825,41.532148998020766,1.5,0.7530630462874002,1.5494786802908502e-05,108.57584505638246,15.822323188158776,9.74951346011537,0
8.429376615192915,0.0455649549439877,1205.069076225288,33.858422490519835,1.0,0.0044794769197076,2.037322818446152e-05,326.57393695119816,18.537574557619557,7.763517100117383,0
3.4925604710882867,0.0482017339776932,2225.185616551753,44.82510283122605,1.5,0.3069357437923522,3.991471044340317e-05,153.64073919354078,19.309378786498097,8.397115533571085,0
9.140471987919822,0.0757776560375158,1188.4207272249876,3.801803071983059,0.0,0.5039586376846784,1.0981708269319405e-05,265.6962822891834,1.177184613522923,8.850493286698404,1
6.314737935325206,0.0281918355597251,2508.5646660704324,30.2512343201057,1.0,0.3770222505665517,1.8147146775439073e-05,73.00297747747297,19.204929134133916,7.6124544138446515,0
8.459521241312501,0.0318039611694519,1041.0218386407823,28.883282169790036,2.0,0.3074759352055825,3.554628873368406e-05,356.2757654303592,15.063693963462736,5.3117017329177045,0
9.168730399387949,0.0924641791128636,1498.7515759917842,2.748046401666086,2.0,0.8308351454680961,3.363723154433832e-05,293.59237173892416,2.596954413012243,4.094708989034668,0
4.544027799774911,0.0056224294850972,2781.3333517838146,26.162581768711693,2.0,0.9348325742719088,7.517787708189746e-05,341.3403045313848,8.889568906795802,4.660913150107051,0
2.880415396221414,0.048563429841334,2437.062636244492,30.866495254186287,1.5,0.8737126849058887,8.403448207516012e-06,173.93287102688572,14.300864017010673,8.882898359834737,0
3.8234813003355335,0.0912800800407861,1145.9366658513754,10.373365535903254,2.0,0.5224313130499997,8.618462283096801e-05,175.371338912689,19.177024360559937,7.872680668007889,0
8.544118127379946,0.0546407074212132,1986.0702430804097,32.37701996858911,2.0,0.9208615651815436,7.68331723295019e-05,373.3530408431718,3.426932356612126,3.205835540263169,0
8.885844666050748,0.0249744179229355,2693.5660543376584,23.94674643239796,0.0,0.409238397047462,3.1627863883850117e-05,310.8778930393766,9.974594011975691,4.863430593037181,1
2.0556170442495256,0.0343275489064448,2201.4795489007865,43.04266922084801,1.0,0.2834458595054454,8.246529676853797e-05,332.6645641019362,19.393878981031296,8.102282451880345,0
6.085978420620526,0.0852048415804693,2363.666064065718,17.77670653445023,2.0,0.0982652058133203,1.90974059486388e-05,92.31988077549744,19.4562050899022,6.5867106456651605,0
5.339288025190232,0.0559218131768458,2987.003120791416,14.066323261021855,1.0,0.479091921049229,1.3316511379647796e-05,435.2770870030641,5.330380080005277,6.04872746137715,0
3.776862483765842,0.0514742193756779,1464.6710918480362,49.258431076897295,0.0,0.9462969204384414,5.450677015459248e-06,396.4581648552482,7.067595811457689,5.1957558054593544,1
4.700921371229024,0.0016028156455123,1920.6427801147968,2.420644504950013,1.0,0.6675621017861716,3.14930788728221e-05,463.3678089954082,14.96198832618922,9.764697697601823,0
9.543277631300151,0.0963685188687049,1078.903905845383,38.76570215002173,0.0,0.1128838184918475,9.18441701376127e-05,125.8870584647299,19.474012144494747,9.307865503082542,1
4.585623456166042,0.0376986167286841,1028.9412830057302,6.406403917434945,0.0,0.1435196641422562,2.7988742590413643e-05,358.9958237153751,17.969818897295532,3.2134855665899744,1
6.150324973946929,0.0603213062099504,1238.4571556357173,2.3467745466391765,1.0,0.4644732619596725,9.08490299742986e-05,483.3417999434724,5.086824955961124,6.36667675808412,0
7.624151671161423,0.0079715073187285,2298.183481077096,14.411080282351096,0.5,0.9512647989837256,9.048897623176274e-05,189.5040340564644,15.434810328840983,5.306285086328634,0
9.774256661767684,0.0932566708705961,2106.8591223274548,41.14661935500127,1.0,0.8774840413175335,5.011919048913518e-05,380.69036013610986,16.538822796088006,7.243495829102003,0
9.69957835953689,0.0575665252997419,1063.7135250565202,35.82269505119892,2.0,0.1202885934257115,8.67286823930903e-05,53.14114600525718,12.429578486447554,4.400196475982828,0
4.014258366602913,0.012611532237541,1938.605992720014,49.0988619392687,0.5,0.6170172069337101,9.512582372056472e-05,442.6401421319751,19.165918290092772,8.470976486837795,0
4.407026478534157,0.0766347213104652,1795.1837386212933,21.49452210954635,2.0,0.8598747500702685,4.2468566162572954e-05,343.74412844234473,1.96548707146275,9.944042384287725,0
4.278723955019741,0.0406416536574018,2249.844939576913,35.24745538631563,2.0,0.0033167044049015,7.220477854623866e-05,219.73286499041768,4.049908225559589,3.1758917002049287,0
2.2950955788362624,0.0879837747941467,2559.637351246287,49.9734942921337,2.0,0.1899316671975721,3.073562235060679e-05,141.50329417252976,10.19993389905514,4.3280342333052095,0
6.876514671839175,0.0648682953357364,2567.850558283775,35.79695224556387,2.0,0.2196876254294817,7.562712158235323e-05,454.21627993422305,17.710376973976835,7.827408603922787,0
6.021432185830892,0.0899248918289202,2038.5601647905428,38.3223864430356,1.0,0.9499660880907372,8.315322376139861e-06,385.810633367088,16.47445770362507,7.866258225678911,0
2.411830009999915,0.0623505311247337,2715.9038908046728,46.97988574432271,1.5,0.1536936562698949,5.282634004456568e-05,203.19825476446707,19.323030500683796,7.075317570918615,0
9.26612708773323,0.0309691711105189,2777.3864295695967,35.534430378938616,0.0,0.534461494741808,3.0039024167230972e-05,381.2055323725127,5.874706871670791,5.907205061039534,1
3.9164951253357794,0.0201794948252456,1480.4543327910906,42.689491940405,0.0,0.5285584624336817,2.660391385616073e-05,426.4568431728487,1.4770261505983693,5.919257684472636,1
3.1591589767297847,0.0908826497716862,1560.432813981142,47.76455141082376,1.0,0.8440469653678643,8.405427528270395e-05,372.13270893311426,5.235603323690429,9.373334542569214,0
5.915622082220504,0.0760400067287482,1106.2412483980022,11.337495195873268,2.0,0.948859650177802,2.0158208285213552e-05,337.9951512660836,13.830190761118867,6.769092473977675,0
9.885203632884808,0.0676398368910006,2591.1636730845657,25.692521378487967,1.0,0.538545442140131,8.103634409575277e-05,152.56612633489198,18.59922164351725,5.476093631099203,0
3.9364421720920033,0.0300966319631621,1834.110472465411,34.34718753457961,0.5,0.9299941824196556,7.960207424488428e-05,433.7617924744125,7.097169678857031,8.032565900837014,0
7.377084379247028,0.0184044772050213,1458.2332278227982,13.125918745565537,1.5,0.7251591512998297,5.038942250016576e-05,387.3478925562687,17.638382275496614,7.337694327312692,0
8.09295692262974,0.0756451087988911,1463.5805552331594,30.42317029926343,2.0,0.264559127995585,2.415048230401683e-05,282.77343039488653,8.503066718481973,5.144870352006141,0
7.825730788894877,0.0225789552150629,2667.833200922074,17.339394006050718,1.0,0.6674431761818748,4.702754006446893e-05,306.12786251330584,10.668040613310543,5.769289582690783,0
4.942265061754026,0.0616621978165275,2107.0617707143665,22.634416129032388,2.0,0.4140959327426338,1.8720917319581148e-06,422.7243773803982,9.40319635578269,3.5013404596213555,0
7.058446644748636,0.0040333852138451,2232.221600831442,26.930314838581783,2.0,0.6802420845169307,5.3603724706525254e-05,384.0167969769009,18.362197501823346,9.598318317413472,0
7.068237686087158,0.0326170254128253,1948.651141100582,23.01892770963238,2.0,0.4013128277437509,9.532517305093847e-05,435.3102472756475,9.896882000754404,4.281140281376656,0
6.286197472598068,0.0468556994591134,1783.3330857576177,25.16658046960853,2.0,0.1141837679879592,1.6315981304397057e-05,278.2772472464251,6.269372357238434,4.356770116294044,0
2.7223181604352664,0.0147958334109405,2830.953762436663,15.63084905812634,1.0,0.7189787471768998,5.776121652608474e-05,331.09207655821575,17.00874597253617,7.529268835119543,0
8.682419964713905,0.0984654477590839,1251.225407040604,8.789289607108898,1.0,0.8240876121707438,9.621609017580124e-05,434.5573131031908,19.976240721531767,8.069729331098678,0
4.566240519773887,0.0209097364589614,1836.893579432456,3.3201488890151323,1.5,0.7288061990193877,8.619169180966842e-05,154.54402707952192,13.315256964445156,8.157848217199106,0
3.492148083198834,0.0130353130043265,1689.1238159757506,10.602957402091718,2.0,0.2291146677566765,8.51876315217527e-05,249.8093061153008,5.758766009790814,5.625525164529617,0
2.3262011324381113,0.0203534873886896,1996.3014405022968,29.51523843378337,1.5,0.9566350134776128,8.236314310922271e-05,329.29350664072416,5.537486463250406,9.113302670369478,0
6.7271435455059345,0.0769061133159724,1915.26374909035,39.519656942353485,2.0,0.0252545616911559,3.159333699956238e-05,461.8158158111456,2.0964272280899365,6.8079934322363105,0
7.420514894738259,0.0425505659271842,2037.7790633021627,9.293132274701833,2.0,0.3326852973756405,8.917106629541442e-05,57.12620497075624,2.4685677317676125,6.070112865137888,0
2.132702631422849,0.0565415939752538,1279.8379544539882,6.319212530859775,0.0,0.2600924345348955,9.419269477208394e-05,145.6579211779524,18.384678808472486,8.672705226059671,1
6.096744466394248,0.002100915698636,2026.283003026554,37.715227666913265,0.0,0.0481262276148509,5.00834499066049e-05,155.50272849258067,2.8332550339414606,4.704928744566864,1
3.811966201583504,0.0034431308573314,1484.8376277744217,15.952758196327196,0.5,0.4057296929886684,3.6102533678686415e-05,196.97570611780745,10.202533117258795,9.021298104048634,0
7.161382323275599,0.0445825549827016,1368.6626979763826,47.62347252214027,1.0,0.6231148401627745,4.200867254497976e-05,176.80397918930552,14.264313814170386,6.771805761954493,0
3.3949314320399315,0.0816655243201623,1129.6684375723826,36.00158055990828,0.5,0.8825528634851013,3.408643774129529e-05,315.56245350300736,17.15674087269846,9.300407103711954,0
7.527501904819728,0.0885238878707565,2525.305117512282,17.011046314908512,2.0,0.98968971619147,2.202942576042947e-05,448.52911891463543,4.254148054820819,4.411287717390314,0
5.093882770404299,0.008670656759564,1854.88384171312,15.187594641891542,0.0,0.8080895864043981,6.222639855503606e-05,336.64002848257525,9.31779490338178,9.552441532016982,1
9.493839909893875,0.0538363102101022,2253.2873666235164,26.661220927294146,1.0,0.4686805187128248,5.6697091738286966e-05,158.68695152946162,5.778123705261772,7.815137193806731,0
3.100167553167946,0.091322968627927,2455.186686609487,4.878088745632262,0.5,0.7237044259670307,4.679592203288829e-05,438.6887825315381,5.860638709365431,7.328299687616699,0
4.728530808402068,0.0387972754397886,2358.633330627107,6.766149119619651,2.0,0.8436237885896407,1.0488693281798349e-05,334.420605116381,6.772946842246841,5.954472636381052,0
2.907788169924713,0.0829565831428368,1941.0014381793644,9.617036184493433,2.0,0.4653071964186813,7.989240350589398e-05,148.5329562445557,12.15520807395088,9.694204999760068,0
9.397548946228502,0.0133695654399436,1775.7970579034595,38.96145607192345,2.0,0.7850544340254999,1.8318422712328133e-05,212.7499417249265,1.314971962026176,6.10743739818059,0
9.018714827047848,0.0935394489667798,1751.9198192813274,26.179010604187,2.0,0.4826524183128767,1.2341642296208767e-05,405.4841630329022,8.766559439995032,6.48980066713303,0
